touch_id,customer_id,campaign_name,channel,sent_date,opened,converted
MKT817991,C104441,Spring Refresh 2026,Social Media Ad,2023-08-10,0,0
MKT817992,C104442,Black Friday 2025,Push Notification,2024-03-21,0,0
MKT817993,C104442,Spring Refresh 2026,Push Notification,2026-05-20,0,0
MKT817994,C104442,New Year 2026,Push Notification,2024-05-18,1,0
MKT817995,C104443,Summer Sale 2025,SMS,2022-01-23,0,0
MKT817996,C104443,Flash Sale July 2026,Email,2024-10-10,0,0
MKT817997,C104443,Summer Sale 2025,Push Notification,2025-12-24,1,0
MKT817998,C104446,Loyalty Rewards Q2 2026,Social Media Ad,2021-05-23,1,1
MKT817999,C104446,Spring Refresh 2026,Email,2025-07-03,0,0
MKT818000,C104446,Loyalty Rewards Q2 2026,Push Notification,2026-06-07,1,0
MKT818001,C104446,Diwali Offer 2025,Email,2025-11-04,1,0
MKT818002,C104446,New Year 2026,Social Media Ad,2024-04-26,1,0
MKT818003,C104446,Diwali Offer 2025,Email,2022-08-20,1,1
MKT818004,C104447,Diwali Offer 2025,Social Media Ad,2026-01-26,0,0
MKT818005,C104447,New Year 2026,Search Ad,2024-12-13,0,0
MKT818006,C104447,Flash Sale July 2026,Social Media Ad,2023-10-03,1,1
MKT818007,C104448,Flash Sale July 2026,Push Notification,2024-02-11,1,0
MKT818008,C104448,New Year 2026,Social Media Ad,2026-06-13,1,0
MKT818009,C104448,Spring Refresh 2026,Search Ad,2025-09-28,0,0
MKT818010,C104449,Summer Sale 2025,Email,2021-05-15,0,0
MKT818011,C104450,Diwali Offer 2025,Social Media Ad,2022-01-07,1,0
MKT818012,C104450,Spring Refresh 2026,Search Ad,2022-10-29,0,0
MKT818013,C104452,New Year 2026,Social Media Ad,2024-12-27,1,0
MKT818014,C104452,Loyalty Rewards Q2 2026,Search Ad,2024-12-24,1,0
MKT818015,C104452,New Year 2026,Email,2026-02-01,1,1
MKT818016,C104452,New Year 2026,Social Media Ad,2022-03-30,1,0
MKT818017,C104452,Black Friday 2025,Email,2025-03-07,1,0
MKT818018,C104452,Spring Refresh 2026,Social Media Ad,2024-08-30,1,0
MKT818019,C104452,Diwali Offer 2025,Search Ad,2024-05-25,1,1
MKT818020,C104452,Summer Sale 2025,Social Media Ad,2022-04-13,0,1
MKT818021,C104452,Diwali Offer 2025,Search Ad,2023-08-04,0,0
MKT818022,C104452,Flash Sale July 2026,Push Notification,2023-11-07,1,0
MKT818023,C104453,Black Friday 2025,SMS,2021-07-26,1,0
MKT818024,C104453,Black Friday 2025,Social Media Ad,2026-01-23,0,0
MKT818025,C104453,Flash Sale July 2026,Search Ad,2025-04-06,0,1
MKT818026,C104453,Flash Sale July 2026,Email,2024-12-03,0,0
MKT818027,C104453,Loyalty Rewards Q2 2026,Social Media Ad,2022-05-23,1,0
MKT818028,C104453,Spring Refresh 2026,SMS,2023-03-23,0,0
MKT818029,C104453,Diwali Offer 2025,Email,2021-02-14,1,0
MKT818030,C104454,New Year 2026,Email,2023-06-15,1,0
MKT818031,C104454,Black Friday 2025,Push Notification,2024-11-22,1,1
MKT818032,C104454,Flash Sale July 2026,Push Notification,2021-12-12,0,0
MKT818033,C104454,Flash Sale July 2026,Search Ad,2021-09-30,1,0
MKT818034,C104455,Summer Sale 2025,Social Media Ad,2024-07-08,0,0
MKT818035,C104455,Loyalty Rewards Q2 2026,Search Ad,2024-11-08,0,1
MKT818036,C104455,New Year 2026,SMS,2025-05-15,1,0
MKT818037,C104456,Flash Sale July 2026,Email,2026-02-11,0,0
MKT818038,C104456,Diwali Offer 2025,Social Media Ad,2021-03-24,1,0
MKT818039,C104456,Spring Refresh 2026,Push Notification,2022-11-22,1,0
MKT818040,C104456,Diwali Offer 2025,Push Notification,2026-06-09,1,0
MKT818041,C104458,Flash Sale July 2026,Search Ad,2022-09-14,0,0
MKT818042,C104458,Loyalty Rewards Q2 2026,Search Ad,2021-04-24,0,0
MKT818043,C104458,New Year 2026,Social Media Ad,2023-12-01,1,0
MKT818044,C104458,Spring Refresh 2026,Search Ad,2022-10-02,0,0
MKT818045,C104458,Black Friday 2025,SMS,2022-11-21,1,0
MKT818046,C104458,Spring Refresh 2026,Social Media Ad,2024-08-18,0,0
MKT818047,C104459,Summer Sale 2025,Email,2025-03-17,1,0
MKT818048,C104459,Black Friday 2025,Email,2022-01-20,1,0
MKT818049,C104459,Black Friday 2025,Search Ad,2025-03-05,1,0
MKT818050,C104459,Summer Sale 2025,SMS,2021-04-19,0,0
MKT818051,C104459,Flash Sale July 2026,Social Media Ad,2025-06-08,0,0
MKT818052,C104459,New Year 2026,Social Media Ad,2022-08-21,1,0
MKT818053,C104460,New Year 2026,Push Notification,2023-11-15,1,0
MKT818054,C104460,Black Friday 2025,SMS,2025-05-01,1,0
MKT818055,C104460,Spring Refresh 2026,Social Media Ad,2021-08-25,0,0
MKT818056,C104460,Loyalty Rewards Q2 2026,Social Media Ad,2022-05-31,0,0
MKT818057,C104461,Spring Refresh 2026,Email,2025-01-28,0,0
MKT818058,C104462,Black Friday 2025,SMS,2024-01-17,1,0
MKT818059,C104462,Loyalty Rewards Q2 2026,Push Notification,2023-05-24,1,0
MKT818060,C104463,Diwali Offer 2025,Push Notification,2022-07-10,0,0
MKT818061,C104463,Spring Refresh 2026,Push Notification,2022-04-14,1,0
MKT818062,C104463,Spring Refresh 2026,Push Notification,2023-04-04,0,0
MKT818063,C104464,Summer Sale 2025,Search Ad,2023-08-22,0,0
MKT818064,C104464,Black Friday 2025,Email,2025-05-28,0,0
MKT818065,C104465,New Year 2026,Email,2025-12-30,1,0
MKT818066,C104465,Flash Sale July 2026,Email,2023-03-09,1,0
MKT818067,C104466,Diwali Offer 2025,Push Notification,2026-03-12,1,0
MKT818068,C104466,Summer Sale 2025,Push Notification,2024-10-14,1,0
MKT818069,C104466,Summer Sale 2025,Social Media Ad,2026-06-01,0,1
MKT818070,C104466,Summer Sale 2025,Email,2025-07-30,1,0
MKT818071,C104467,Spring Refresh 2026,Social Media Ad,2024-04-21,0,0
MKT818072,C104467,Diwali Offer 2025,Social Media Ad,2023-06-10,0,0
MKT818073,C104468,Flash Sale July 2026,Push Notification,2025-03-05,0,0
MKT818074,C104468,New Year 2026,Social Media Ad,2026-03-29,1,0
MKT818075,C104468,Diwali Offer 2025,Social Media Ad,2026-05-23,1,0
MKT818076,C104468,Diwali Offer 2025,Push Notification,2023-11-14,1,0
MKT818077,C104469,Loyalty Rewards Q2 2026,SMS,2022-04-04,1,0
MKT818078,C104470,Spring Refresh 2026,Email,2024-11-10,0,0
MKT818079,C104470,Summer Sale 2025,Email,2025-08-12,1,1
MKT818080,C104470,Diwali Offer 2025,SMS,2024-05-03,1,0
MKT818081,C104470,Black Friday 2025,SMS,2023-11-24,1,0
MKT818082,C104471,Flash Sale July 2026,SMS,2024-04-20,1,0
MKT818083,C104471,Loyalty Rewards Q2 2026,Social Media Ad,2025-05-11,0,0
MKT818084,C104471,Loyalty Rewards Q2 2026,Search Ad,2022-03-23,0,0
MKT818085,C104473,New Year 2026,Search Ad,2023-02-23,0,0
MKT818086,C104474,Summer Sale 2025,SMS,2022-11-10,0,1
MKT818087,C104474,Diwali Offer 2025,Push Notification,2021-07-26,1,0
MKT818088,C104475,Diwali Offer 2025,Email,2024-10-26,1,0
MKT818089,C104475,Spring Refresh 2026,Email,2024-08-27,1,0
MKT818090,C104475,Diwali Offer 2025,Email,2022-09-05,1,0
MKT818091,C104476,Flash Sale July 2026,SMS,2026-05-22,1,0
MKT818092,C104476,New Year 2026,Social Media Ad,2025-10-20,1,0
MKT818093,C104476,Black Friday 2025,Search Ad,2025-10-23,1,0
MKT818094,C104476,Summer Sale 2025,SMS,2026-03-03,0,0
MKT818095,C104477,Loyalty Rewards Q2 2026,Social Media Ad,2021-06-09,1,0
MKT818096,C104477,Spring Refresh 2026,Push Notification,2022-07-02,0,0
MKT818097,C104477,Black Friday 2025,SMS,2021-11-12,1,0
MKT818098,C104478,Loyalty Rewards Q2 2026,Email,2022-04-22,0,0
MKT818099,C104478,Diwali Offer 2025,Search Ad,2023-08-17,0,0
MKT818100,C104478,Spring Refresh 2026,SMS,2024-10-03,1,0
MKT818101,C104479,New Year 2026,Social Media Ad,2026-05-01,1,0
MKT818102,C104479,Loyalty Rewards Q2 2026,Push Notification,2026-07-17,1,1
MKT818103,C104479,Diwali Offer 2025,SMS,2025-02-19,1,0
MKT818104,C104479,Diwali Offer 2025,Email,2025-09-30,1,0
MKT818105,C104479,Black Friday 2025,Push Notification,2022-10-24,1,0
MKT818106,C104479,Spring Refresh 2026,Email,2024-02-26,1,0
MKT818107,C104480,New Year 2026,SMS,2023-08-09,0,0
MKT818108,C104480,New Year 2026,Email,2025-12-09,1,0
MKT818109,C104480,Spring Refresh 2026,Social Media Ad,2023-03-10,1,0
MKT818110,C104480,Spring Refresh 2026,Search Ad,2025-12-06,1,0
MKT818111,C104481,Black Friday 2025,SMS,2021-06-21,1,0
MKT818112,C104481,Black Friday 2025,Push Notification,2022-11-19,0,0
MKT818113,C104481,New Year 2026,Push Notification,2022-09-24,1,0
MKT818114,C104482,Spring Refresh 2026,Social Media Ad,2024-09-21,1,0
MKT818115,C104483,New Year 2026,SMS,2022-11-15,0,0
MKT818116,C104483,Diwali Offer 2025,Email,2023-10-13,1,0
MKT818117,C104483,Spring Refresh 2026,Social Media Ad,2025-07-25,1,0
MKT818118,C104484,New Year 2026,Push Notification,2022-02-06,0,0
MKT818119,C104484,Diwali Offer 2025,Search Ad,2024-12-10,0,0
MKT818120,C104484,New Year 2026,Push Notification,2022-03-18,1,0
MKT818121,C104484,Summer Sale 2025,Social Media Ad,2023-04-27,1,0
MKT818122,C104484,New Year 2026,Push Notification,2024-01-22,0,0
MKT818123,C104484,Loyalty Rewards Q2 2026,Push Notification,2022-03-12,1,0
MKT818124,C104485,Flash Sale July 2026,SMS,2022-05-23,0,0
MKT818125,C104485,Summer Sale 2025,Search Ad,2024-02-13,1,0
MKT818126,C104485,Flash Sale July 2026,Social Media Ad,2023-11-30,1,0
MKT818127,C104485,Flash Sale July 2026,Email,2022-07-30,1,1
MKT818128,C104485,New Year 2026,Search Ad,2022-06-15,0,0
MKT818129,C104485,Flash Sale July 2026,SMS,2025-10-12,1,0
MKT818130,C104485,Black Friday 2025,Search Ad,2021-01-15,1,0
MKT818131,C104485,Flash Sale July 2026,Push Notification,2022-06-24,0,1
MKT818132,C104486,Black Friday 2025,Search Ad,2023-04-22,1,0
MKT818133,C104487,Black Friday 2025,Email,2024-01-10,0,0
MKT818134,C104488,New Year 2026,Social Media Ad,2025-06-16,0,1
MKT818135,C104488,Diwali Offer 2025,SMS,2024-11-01,0,0
MKT818136,C104488,Summer Sale 2025,Push Notification,2025-06-01,1,0
MKT818137,C104489,New Year 2026,Push Notification,2025-01-15,1,0
MKT818138,C104489,New Year 2026,SMS,2024-10-28,0,0
MKT818139,C104490,Loyalty Rewards Q2 2026,Email,2023-07-23,0,0
MKT818140,C104490,Diwali Offer 2025,Search Ad,2024-09-27,0,0
MKT818141,C104490,Spring Refresh 2026,SMS,2022-03-20,0,0
MKT818142,C104490,Loyalty Rewards Q2 2026,SMS,2024-02-16,0,0
MKT818143,C104490,Summer Sale 2025,Search Ad,2025-08-10,1,0
MKT818144,C104490,Black Friday 2025,Push Notification,2023-07-07,1,0
MKT818145,C104490,Diwali Offer 2025,Email,2026-03-01,1,0
MKT818146,C104491,Flash Sale July 2026,Email,2025-01-29,0,0
MKT818147,C104491,New Year 2026,Social Media Ad,2025-05-18,0,0
MKT818148,C104491,Spring Refresh 2026,Search Ad,2026-05-09,1,0
MKT818149,C104491,New Year 2026,Search Ad,2023-01-19,1,0
MKT818150,C104491,Summer Sale 2025,Search Ad,2021-12-14,0,0
MKT818151,C104492,Flash Sale July 2026,Social Media Ad,2025-06-18,0,0
MKT818152,C104492,Diwali Offer 2025,Push Notification,2023-02-14,0,0
MKT818153,C104492,Black Friday 2025,Email,2024-01-17,1,0
MKT818154,C104492,New Year 2026,Search Ad,2024-11-05,0,1
MKT818155,C104492,Black Friday 2025,Social Media Ad,2023-08-24,0,0
MKT818156,C104493,New Year 2026,Email,2021-09-25,0,0
MKT818157,C104493,Summer Sale 2025,Push Notification,2023-06-26,0,0
MKT818158,C104493,Flash Sale July 2026,Search Ad,2025-01-28,0,0
MKT818159,C104493,Black Friday 2025,Search Ad,2024-03-22,1,1
MKT818160,C104493,Spring Refresh 2026,Social Media Ad,2024-03-22,0,0
MKT818161,C104493,New Year 2026,Search Ad,2024-08-18,1,0
MKT818162,C104493,Loyalty Rewards Q2 2026,Search Ad,2026-08-02,1,1
MKT818163,C104494,Summer Sale 2025,Email,2022-08-24,1,0
MKT818164,C104494,Black Friday 2025,Email,2021-09-20,1,0
MKT818165,C104495,Black Friday 2025,Email,2024-11-09,1,0
MKT818166,C104495,Diwali Offer 2025,Search Ad,2023-01-28,1,0
MKT818167,C104496,Flash Sale July 2026,Email,2024-12-06,0,0
MKT818168,C104497,Loyalty Rewards Q2 2026,Email,2024-06-09,1,0
MKT818169,C104497,New Year 2026,Social Media Ad,2026-04-29,1,0
MKT818170,C104497,Summer Sale 2025,SMS,2021-06-16,0,0
MKT818171,C104497,Black Friday 2025,Email,2023-07-15,0,0
MKT818172,C104497,Flash Sale July 2026,Search Ad,2024-01-09,1,0
MKT818173,C104498,Summer Sale 2025,Push Notification,2021-07-02,0,1
MKT818174,C104498,Spring Refresh 2026,Search Ad,2026-05-16,1,0
MKT818175,C104498,Diwali Offer 2025,Push Notification,2023-11-04,0,0
MKT818176,C104498,Flash Sale July 2026,SMS,2023-08-09,1,0
MKT818177,C104499,Diwali Offer 2025,SMS,2023-07-24,0,0
MKT818178,C104499,Diwali Offer 2025,Search Ad,2024-10-07,1,0
MKT818179,C104499,Loyalty Rewards Q2 2026,Email,2024-03-01,0,1
MKT818180,C104499,Flash Sale July 2026,Email,2024-05-21,1,0
MKT818181,C104499,Summer Sale 2025,Search Ad,2022-06-23,1,0
MKT818182,C104499,New Year 2026,Email,2025-03-01,0,0
MKT818183,C104500,Summer Sale 2025,Social Media Ad,2024-02-19,0,0
MKT818184,C104500,New Year 2026,SMS,2025-12-27,0,0
MKT818185,C104500,Diwali Offer 2025,SMS,2021-04-04,0,0
MKT818186,C104500,Black Friday 2025,Email,2025-10-20,0,0
MKT818187,C104500,New Year 2026,Email,2022-12-13,1,0
MKT818188,C104502,Loyalty Rewards Q2 2026,Search Ad,2021-02-02,0,0
MKT818189,C104502,Summer Sale 2025,Search Ad,2023-03-01,1,0
MKT818190,C104503,Diwali Offer 2025,Social Media Ad,2026-01-15,0,0
MKT818191,C104503,New Year 2026,Push Notification,2022-03-17,1,0
MKT818192,C104503,New Year 2026,Push Notification,2025-06-01,1,0
MKT818193,C104503,Diwali Offer 2025,Push Notification,2023-05-15,1,0
MKT818194,C104503,Spring Refresh 2026,Search Ad,2023-04-03,0,0
MKT818195,C104503,Loyalty Rewards Q2 2026,Social Media Ad,2022-03-07,0,0
MKT818196,C104504,Flash Sale July 2026,Push Notification,2021-10-27,0,0
MKT818197,C104504,Flash Sale July 2026,SMS,2026-07-15,1,0
MKT818198,C104504,Summer Sale 2025,Social Media Ad,2021-03-02,1,0
MKT818199,C104505,Diwali Offer 2025,SMS,2025-09-26,1,0
MKT818200,C104505,Loyalty Rewards Q2 2026,Push Notification,2021-05-08,0,0
MKT818201,C104505,Loyalty Rewards Q2 2026,Search Ad,2025-06-26,1,0
MKT818202,C104505,Loyalty Rewards Q2 2026,Social Media Ad,2025-07-20,1,0
MKT818203,C104506,Spring Refresh 2026,Search Ad,2021-04-20,1,0
MKT818204,C104506,Loyalty Rewards Q2 2026,SMS,2025-09-22,1,0
MKT818205,C104506,Flash Sale July 2026,Search Ad,2023-05-01,0,0
MKT818206,C104506,Diwali Offer 2025,Push Notification,2023-10-21,1,0
MKT818207,C104506,Spring Refresh 2026,Search Ad,2022-11-10,0,0
MKT818208,C104507,Black Friday 2025,SMS,2026-08-04,1,0
MKT818209,C104507,Diwali Offer 2025,Social Media Ad,2022-09-01,0,0
MKT818210,C104507,Spring Refresh 2026,SMS,2025-06-22,0,0
MKT818211,C104507,Loyalty Rewards Q2 2026,Search Ad,2023-12-19,1,0
MKT818212,C104508,Loyalty Rewards Q2 2026,Email,2022-07-08,1,0
MKT818213,C104508,Diwali Offer 2025,Social Media Ad,2022-06-20,0,0
MKT818214,C104509,Loyalty Rewards Q2 2026,SMS,2023-09-02,1,0
MKT818215,C104509,Summer Sale 2025,Push Notification,2021-02-09,0,0
MKT818216,C104510,Flash Sale July 2026,Email,2025-04-20,1,1
MKT818217,C104510,New Year 2026,Push Notification,2024-01-13,0,0
MKT818218,C104510,New Year 2026,Social Media Ad,2026-02-11,1,0
MKT818219,C104510,Black Friday 2025,Search Ad,2024-05-19,1,0
MKT818220,C104510,Diwali Offer 2025,Email,2025-01-17,0,0
MKT818221,C104510,New Year 2026,Push Notification,2026-06-11,1,0
MKT818222,C104510,Spring Refresh 2026,SMS,2024-04-10,1,0
MKT818223,C104510,Spring Refresh 2026,Social Media Ad,2022-07-10,1,1
MKT818224,C104510,New Year 2026,SMS,2025-07-23,1,0
MKT818225,C104511,New Year 2026,Push Notification,2023-02-11,1,0
MKT818226,C104511,Spring Refresh 2026,Social Media Ad,2025-09-27,1,0
MKT818227,C104511,Flash Sale July 2026,SMS,2023-03-22,1,0
MKT818228,C104511,Black Friday 2025,SMS,2025-10-30,0,0
MKT818229,C104511,Black Friday 2025,SMS,2022-01-31,0,1
MKT818230,C104511,New Year 2026,Social Media Ad,2026-02-20,1,0
MKT818231,C104512,Loyalty Rewards Q2 2026,Email,2023-01-03,0,0
MKT818232,C104512,Diwali Offer 2025,Social Media Ad,2023-12-30,0,0
MKT818233,C104512,Black Friday 2025,Push Notification,2022-04-20,0,0
MKT818234,C104512,New Year 2026,Email,2026-05-17,1,0
MKT818235,C104513,Flash Sale July 2026,Email,2021-09-24,0,0
MKT818236,C104513,New Year 2026,Social Media Ad,2026-08-07,1,0
MKT818237,C104513,Loyalty Rewards Q2 2026,SMS,2021-08-29,1,0
MKT818238,C104513,Flash Sale July 2026,Social Media Ad,2024-07-20,1,0
MKT818239,C104514,Spring Refresh 2026,SMS,2022-06-22,1,0
MKT818240,C104514,Black Friday 2025,Email,2024-11-06,1,0
MKT818241,C104514,Flash Sale July 2026,Search Ad,2023-09-13,0,0
MKT818242,C104514,Summer Sale 2025,Search Ad,2025-11-15,1,0
MKT818243,C104514,Black Friday 2025,SMS,2023-09-20,0,0
MKT818244,C104514,Loyalty Rewards Q2 2026,SMS,2021-10-18,0,0
MKT818245,C104514,Flash Sale July 2026,Email,2025-05-01,1,0
MKT818246,C104514,Flash Sale July 2026,Push Notification,2026-04-30,1,0
MKT818247,C104514,Summer Sale 2025,Email,2021-12-24,1,0
MKT818248,C104515,New Year 2026,SMS,2023-02-15,1,0
MKT818249,C104515,Black Friday 2025,Social Media Ad,2024-12-15,1,0
MKT818250,C104516,Black Friday 2025,Email,2022-10-12,0,0
MKT818251,C104516,New Year 2026,Push Notification,2025-04-05,1,0
MKT818252,C104517,New Year 2026,Email,2025-01-13,1,0
MKT818253,C104517,Diwali Offer 2025,Push Notification,2026-07-23,1,1
MKT818254,C104517,New Year 2026,Search Ad,2021-01-12,1,0
MKT818255,C104517,Diwali Offer 2025,Push Notification,2021-10-20,0,0
MKT818256,C104517,Summer Sale 2025,Social Media Ad,2025-01-28,1,0
MKT818257,C104517,Loyalty Rewards Q2 2026,SMS,2025-09-22,1,0
MKT818258,C104518,Diwali Offer 2025,Email,2023-06-02,1,1
MKT818259,C104519,Black Friday 2025,Push Notification,2025-03-06,1,0
MKT818260,C104519,Black Friday 2025,Social Media Ad,2025-03-01,1,0
MKT818261,C104519,Summer Sale 2025,SMS,2021-12-13,0,0
MKT818262,C104519,Diwali Offer 2025,SMS,2026-02-05,0,1
MKT818263,C104519,Diwali Offer 2025,Search Ad,2023-08-21,1,0
MKT818264,C104519,Loyalty Rewards Q2 2026,Search Ad,2024-10-01,0,0
MKT818265,C104519,Summer Sale 2025,Email,2024-12-23,0,0
MKT818266,C104519,Diwali Offer 2025,Search Ad,2022-10-26,1,0
MKT818267,C104520,Flash Sale July 2026,Search Ad,2025-10-28,0,0
MKT818268,C104520,Summer Sale 2025,Search Ad,2021-10-02,1,0
MKT818269,C104520,Diwali Offer 2025,Social Media Ad,2022-03-22,0,0
MKT818270,C104520,Loyalty Rewards Q2 2026,SMS,2025-05-30,0,1
MKT818271,C104521,Diwali Offer 2025,Social Media Ad,2026-05-01,1,0
MKT818272,C104521,Diwali Offer 2025,Push Notification,2023-06-26,1,0
MKT818273,C104521,Loyalty Rewards Q2 2026,SMS,2025-06-25,1,0
MKT818274,C104521,Flash Sale July 2026,SMS,2022-03-29,1,0
MKT818275,C104521,New Year 2026,Social Media Ad,2025-03-30,1,0
MKT818276,C104521,Summer Sale 2025,Email,2023-06-26,1,0
MKT818277,C104521,New Year 2026,Email,2024-09-18,0,0
MKT818278,C104522,Loyalty Rewards Q2 2026,SMS,2023-08-01,1,0
MKT818279,C104522,Diwali Offer 2025,Search Ad,2026-02-10,1,0
MKT818280,C104522,Spring Refresh 2026,SMS,2025-01-15,1,1
MKT818281,C104522,Flash Sale July 2026,Email,2023-03-23,1,0
MKT818282,C104522,New Year 2026,Email,2024-08-07,1,0
MKT818283,C104522,Spring Refresh 2026,SMS,2026-07-26,0,0
MKT818284,C104522,Spring Refresh 2026,Social Media Ad,2024-10-13,1,0
MKT818285,C104522,Spring Refresh 2026,Email,2025-06-09,1,1
MKT818286,C104523,Loyalty Rewards Q2 2026,Search Ad,2026-04-21,1,0
MKT818287,C104523,Black Friday 2025,SMS,2023-05-23,1,0
MKT818288,C104524,Summer Sale 2025,Search Ad,2021-04-07,1,1
MKT818289,C104524,Spring Refresh 2026,Search Ad,2021-09-21,1,0
MKT818290,C104524,Loyalty Rewards Q2 2026,SMS,2025-03-28,1,0
MKT818291,C104524,Summer Sale 2025,Push Notification,2023-06-29,1,0
MKT818292,C104525,Loyalty Rewards Q2 2026,Push Notification,2023-01-28,0,0
MKT818293,C104525,Spring Refresh 2026,Social Media Ad,2021-08-19,0,0
MKT818294,C104525,Diwali Offer 2025,Push Notification,2026-07-19,0,0
MKT818295,C104525,New Year 2026,SMS,2021-07-28,1,0
MKT818296,C104526,Flash Sale July 2026,Push Notification,2021-11-02,1,0
MKT818297,C104526,Summer Sale 2025,SMS,2024-05-01,0,0
MKT818298,C104526,Diwali Offer 2025,Search Ad,2024-12-01,1,0
MKT818299,C104527,Diwali Offer 2025,Search Ad,2021-11-16,0,0
MKT818300,C104528,Spring Refresh 2026,Push Notification,2025-06-12,1,1
MKT818301,C104528,Loyalty Rewards Q2 2026,Email,2025-02-08,1,0
MKT818302,C104528,New Year 2026,Email,2025-10-08,0,0
MKT818303,C104528,Summer Sale 2025,Social Media Ad,2026-05-27,1,0
MKT818304,C104528,Summer Sale 2025,SMS,2024-05-09,0,0
MKT818305,C104529,Black Friday 2025,SMS,2026-07-14,1,0
MKT818306,C104529,Summer Sale 2025,Push Notification,2021-06-04,1,0
MKT818307,C104529,Diwali Offer 2025,Search Ad,2022-06-26,1,0
MKT818308,C104529,Black Friday 2025,Push Notification,2025-09-25,1,0
MKT818309,C104529,Black Friday 2025,Email,2026-03-07,1,0
MKT818310,C104529,Black Friday 2025,Search Ad,2023-09-25,0,0
MKT818311,C104529,Black Friday 2025,Push Notification,2022-04-24,1,0
MKT818312,C104529,Diwali Offer 2025,Search Ad,2024-05-21,0,0
MKT818313,C104529,Loyalty Rewards Q2 2026,Search Ad,2022-01-05,0,1
MKT818314,C104529,Diwali Offer 2025,Social Media Ad,2024-09-14,1,1
MKT818315,C104529,New Year 2026,Social Media Ad,2023-02-19,1,0
MKT818316,C104530,Diwali Offer 2025,Social Media Ad,2022-09-19,0,0
MKT818317,C104530,Spring Refresh 2026,Social Media Ad,2023-06-16,0,0
MKT818318,C104530,Spring Refresh 2026,Social Media Ad,2023-05-12,0,0
MKT818319,C104530,Black Friday 2025,SMS,2021-03-06,1,0
MKT818320,C104530,Flash Sale July 2026,Email,2022-07-07,1,0
MKT818321,C104530,Black Friday 2025,Push Notification,2025-01-03,0,0
MKT818322,C104531,Flash Sale July 2026,SMS,2024-07-24,1,0
MKT818323,C104531,New Year 2026,SMS,2025-05-03,0,0
MKT818324,C104531,Diwali Offer 2025,Search Ad,2024-07-02,1,0
MKT818325,C104531,Diwali Offer 2025,Social Media Ad,2023-01-12,1,0
MKT818326,C104532,Loyalty Rewards Q2 2026,Email,2024-02-25,0,0
MKT818327,C104532,Loyalty Rewards Q2 2026,SMS,2025-09-07,1,0
MKT818328,C104532,Loyalty Rewards Q2 2026,Push Notification,2023-03-08,1,0
MKT818329,C104532,Loyalty Rewards Q2 2026,Search Ad,2026-03-20,0,0
MKT818330,C104532,Loyalty Rewards Q2 2026,Social Media Ad,2026-01-10,0,0
MKT818331,C104533,Loyalty Rewards Q2 2026,Social Media Ad,2025-04-01,0,0
MKT818332,C104533,Flash Sale July 2026,Search Ad,2021-12-27,0,0
MKT818333,C104534,New Year 2026,Social Media Ad,2024-04-16,1,1
MKT818334,C104534,Black Friday 2025,Search Ad,2023-02-28,0,0
MKT818335,C104534,Diwali Offer 2025,Email,2023-08-08,1,1
MKT818336,C104534,Summer Sale 2025,Email,2026-05-16,1,1
MKT818337,C104535,Loyalty Rewards Q2 2026,SMS,2022-02-22,0,0
MKT818338,C104535,Diwali Offer 2025,Email,2024-02-06,1,0
MKT818339,C104535,Black Friday 2025,SMS,2025-10-08,0,1
MKT818340,C104536,Black Friday 2025,SMS,2023-09-02,1,0
MKT818341,C104536,New Year 2026,Search Ad,2023-06-17,1,1
MKT818342,C104536,Loyalty Rewards Q2 2026,Email,2025-03-11,1,0
MKT818343,C104536,Flash Sale July 2026,Push Notification,2021-04-11,0,0
MKT818344,C104537,Spring Refresh 2026,Social Media Ad,2026-03-29,0,0
MKT818345,C104537,Flash Sale July 2026,SMS,2025-09-05,1,0
MKT818346,C104537,Loyalty Rewards Q2 2026,SMS,2025-08-04,1,0
MKT818347,C104537,Loyalty Rewards Q2 2026,SMS,2024-04-26,0,0
MKT818348,C104537,New Year 2026,SMS,2024-12-25,1,0
MKT818349,C104537,Flash Sale July 2026,SMS,2024-03-25,1,0
MKT818350,C104537,Loyalty Rewards Q2 2026,SMS,2023-04-13,1,0
MKT818351,C104537,Spring Refresh 2026,Social Media Ad,2021-08-10,0,0
MKT818352,C104537,Diwali Offer 2025,Search Ad,2025-08-22,1,1
MKT818353,C104537,Loyalty Rewards Q2 2026,SMS,2026-04-13,1,0
MKT818354,C104537,Loyalty Rewards Q2 2026,SMS,2025-04-20,0,1
MKT818355,C104537,Diwali Offer 2025,Search Ad,2022-05-31,1,0
MKT818356,C104538,Summer Sale 2025,Search Ad,2025-11-14,1,0
MKT818357,C104538,Diwali Offer 2025,Push Notification,2024-07-30,1,0
MKT818358,C104538,Loyalty Rewards Q2 2026,SMS,2024-08-24,1,1
MKT818359,C104538,New Year 2026,Social Media Ad,2021-05-27,0,0
MKT818360,C104538,Spring Refresh 2026,Push Notification,2025-10-05,1,1
MKT818361,C104538,Black Friday 2025,SMS,2021-08-10,0,0
MKT818362,C104539,Loyalty Rewards Q2 2026,Search Ad,2022-08-31,1,0
MKT818363,C104539,Spring Refresh 2026,SMS,2021-07-29,0,0
MKT818364,C104540,New Year 2026,Email,2024-09-27,1,0
MKT818365,C104540,Spring Refresh 2026,Search Ad,2021-09-09,0,1
MKT818366,C104541,Black Friday 2025,Social Media Ad,2023-05-21,1,0
