session_id,customer_id,session_date,pages_viewed,time_on_site_min,device,added_to_cart,traffic_source
WEB955916,C104422,2025-11-17,2,3.0,Mobile,0,Email
WEB955917,C104422,2025-04-21,9,10.2,Mobile,0,Organic Search
WEB955918,C104422,2026-05-30,4,6.9,Mobile,0,Organic Search
WEB955919,C104422,2026-03-12,9,6.4,Mobile,0,Paid Search
WEB955920,C104422,2025-07-27,9,9.1,Desktop,0,Social
WEB955921,C104422,2025-05-24,5,5.0,Desktop,0,Email
WEB955922,C104422,2025-03-23,7,11.0,Tablet,0,Paid Search
WEB955923,C104422,2025-09-04,6,3.3,Mobile,0,Paid Search
WEB955924,C104422,2025-08-06,9,14.4,Mobile,0,Email
WEB955925,C104422,2025-04-02,7,7.4,Desktop,0,Organic Search
WEB955926,C104422,2025-02-28,10,7.2,Mobile,1,Social
WEB955927,C104422,2026-07-05,6,4.1,Mobile,0,Organic Search
WEB955928,C104423,2026-05-20,5,5.6,Mobile,0,Direct
WEB955929,C104423,2025-08-21,4,5.6,Mobile,0,Direct
WEB955930,C104423,2025-04-14,3,6.9,Desktop,0,Organic Search
WEB955931,C104423,2026-02-16,5,4.3,Mobile,0,Direct
WEB955932,C104423,2025-08-30,5,9.5,Desktop,0,Direct
WEB955933,C104423,2025-05-21,8,8.1,Mobile,1,Email
WEB955934,C104424,2026-04-02,3,5.3,Mobile,0,Direct
WEB955935,C104424,2024-01-29,8,9.3,Mobile,0,Organic Search
WEB955936,C104424,2021-02-02,7,8.0,Mobile,0,Direct
WEB955937,C104424,2023-11-05,4,6.9,Desktop,0,Email
WEB955938,C104424,2023-02-01,3,6.1,Mobile,0,Social
WEB955939,C104424,2023-09-19,5,5.3,Mobile,0,Organic Search
WEB955940,C104424,2026-03-16,7,7.8,Mobile,0,Paid Search
WEB955941,C104424,2022-02-14,6,6.8,Tablet,0,Direct
WEB955942,C104424,2025-10-09,3,4.0,Desktop,0,Email
WEB955943,C104424,2022-01-23,5,8.5,Mobile,0,Organic Search
WEB955944,C104424,2025-05-08,8,8.6,Mobile,0,Social
WEB955945,C104424,2022-07-17,6,5.4,Mobile,0,Direct
WEB955946,C104425,2024-05-08,7,4.9,Desktop,1,Organic Search
WEB955947,C104425,2025-11-18,6,6.6,Mobile,0,Paid Search
WEB955948,C104425,2025-07-22,7,6.0,Mobile,0,Paid Search
WEB955949,C104425,2025-11-16,9,5.3,Mobile,0,Social
WEB955950,C104425,2023-12-16,9,7.0,Mobile,0,Paid Search
WEB955951,C104426,2024-04-23,8,5.2,Tablet,0,Email
WEB955952,C104426,2025-11-11,5,14.0,Mobile,0,Organic Search
WEB955953,C104426,2024-01-21,6,7.2,Desktop,0,Email
WEB955954,C104426,2025-01-05,8,8.9,Mobile,0,Paid Search
WEB955955,C104426,2025-08-28,9,7.8,Mobile,0,Paid Search
WEB955956,C104426,2023-09-27,10,13.4,Mobile,0,Email
WEB955957,C104426,2024-02-07,6,6.4,Desktop,0,Paid Search
WEB955958,C104426,2023-08-26,8,5.9,Desktop,0,Social
WEB955959,C104426,2025-09-22,8,14.5,Desktop,0,Social
WEB955960,C104426,2024-06-27,7,3.7,Mobile,0,Paid Search
WEB955961,C104426,2025-04-18,8,6.8,Desktop,0,Direct
WEB955962,C104426,2024-03-31,6,7.0,Desktop,1,Social
WEB955963,C104426,2026-04-01,3,6.6,Mobile,0,Direct
WEB955964,C104426,2023-03-30,10,17.2,Mobile,0,Organic Search
WEB955965,C104427,2024-03-28,5,4.8,Mobile,0,Email
WEB955966,C104427,2024-03-31,4,4.7,Desktop,0,Paid Search
WEB955967,C104427,2023-10-22,7,13.6,Mobile,0,Direct
WEB955968,C104427,2025-05-13,8,10.3,Tablet,0,Email
WEB955969,C104427,2025-08-11,7,5.7,Mobile,0,Direct
WEB955970,C104427,2024-11-11,6,8.9,Mobile,0,Organic Search
WEB955971,C104427,2026-04-26,11,6.5,Mobile,0,Organic Search
WEB955972,C104427,2026-01-03,10,8.1,Mobile,0,Organic Search
WEB955973,C104427,2025-05-21,3,3.0,Mobile,0,Organic Search
WEB955974,C104428,2023-07-17,13,10.0,Mobile,0,Paid Search
WEB955975,C104428,2026-04-27,8,8.7,Tablet,0,Direct
WEB955976,C104428,2024-11-18,10,5.4,Desktop,0,Paid Search
WEB955977,C104428,2023-11-02,16,13.1,Desktop,0,Organic Search
WEB955978,C104428,2024-10-02,11,7.0,Desktop,0,Direct
WEB955979,C104428,2026-04-13,10,9.6,Tablet,0,Organic Search
WEB955980,C104428,2025-12-12,5,13.9,Mobile,0,Social
WEB955981,C104428,2024-08-18,9,7.9,Mobile,0,Social
WEB955982,C104428,2023-12-14,7,6.7,Mobile,0,Social
WEB955983,C104428,2023-09-28,6,12.4,Tablet,0,Paid Search
WEB955984,C104428,2024-07-26,13,8.7,Mobile,0,Direct
WEB955985,C104428,2025-10-15,8,6.4,Mobile,0,Organic Search
WEB955986,C104428,2023-08-23,10,10.4,Tablet,0,Organic Search
WEB955987,C104428,2025-01-28,7,7.7,Mobile,0,Direct
WEB955988,C104428,2024-03-10,14,10.0,Desktop,0,Direct
WEB955989,C104428,2024-06-16,10,7.3,Tablet,0,Social
WEB955990,C104428,2024-09-30,8,8.7,Mobile,0,Paid Search
WEB955991,C104428,2023-07-02,9,5.6,Mobile,0,Organic Search
WEB955992,C104428,2024-07-18,9,7.9,Desktop,0,Social
WEB955993,C104428,2026-04-01,9,7.5,Mobile,0,Organic Search
WEB955994,C104428,2023-11-02,10,6.9,Mobile,0,Social
WEB955995,C104428,2024-02-13,9,17.5,Mobile,0,Email
WEB955996,C104428,2026-06-12,12,7.1,Desktop,0,Paid Search
WEB955997,C104428,2023-06-04,15,11.2,Mobile,0,Paid Search
WEB955998,C104428,2024-02-19,13,10.4,Mobile,0,Social
WEB955999,C104428,2023-06-22,6,8.1,Tablet,0,Organic Search
WEB956000,C104428,2025-09-01,15,12.1,Mobile,0,Paid Search
WEB956001,C104429,2025-05-27,7,4.8,Tablet,1,Organic Search
WEB956002,C104429,2025-10-28,4,13.9,Mobile,0,Paid Search
WEB956003,C104429,2024-10-08,5,9.3,Tablet,0,Paid Search
WEB956004,C104429,2025-08-14,3,3.5,Desktop,0,Direct
WEB956005,C104429,2026-07-28,2,8.6,Mobile,0,Paid Search
WEB956006,C104429,2026-06-08,5,13.1,Desktop,0,Email
WEB956007,C104430,2025-05-22,6,8.0,Mobile,0,Direct
WEB956008,C104430,2024-05-02,8,5.1,Mobile,0,Paid Search
WEB956009,C104430,2026-01-14,6,8.4,Mobile,0,Organic Search
WEB956010,C104430,2024-04-10,11,12.8,Mobile,0,Social
WEB956011,C104430,2024-09-06,5,11.0,Mobile,1,Email
WEB956012,C104430,2024-07-27,10,5.8,Tablet,0,Paid Search
WEB956013,C104430,2025-10-24,6,5.9,Mobile,0,Email
WEB956014,C104430,2025-02-25,8,14.7,Mobile,0,Organic Search
WEB956015,C104430,2025-03-24,9,7.3,Mobile,0,Organic Search
WEB956016,C104430,2025-11-05,8,9.2,Tablet,1,Paid Search
WEB956017,C104430,2024-07-12,16,13.8,Desktop,1,Direct
WEB956018,C104430,2026-04-03,4,5.0,Mobile,0,Paid Search
WEB956019,C104430,2026-07-03,7,6.2,Mobile,0,Organic Search
WEB956020,C104430,2024-09-16,11,6.6,Desktop,0,Paid Search
WEB956021,C104430,2026-06-03,9,6.6,Mobile,0,Direct
WEB956022,C104430,2024-10-06,9,8.0,Mobile,0,Paid Search
WEB956023,C104430,2026-05-18,9,15.1,Mobile,0,Direct
WEB956024,C104430,2025-04-30,8,9.6,Desktop,0,Organic Search
WEB956025,C104430,2025-05-20,12,12.2,Mobile,0,Paid Search
WEB956026,C104430,2025-05-30,5,8.8,Desktop,1,Direct
WEB956027,C104431,2023-11-01,8,5.6,Desktop,0,Organic Search
WEB956028,C104431,2024-04-13,5,4.2,Mobile,0,Email
WEB956029,C104431,2023-03-17,7,3.6,Mobile,0,Organic Search
WEB956030,C104431,2026-05-12,8,6.4,Desktop,0,Direct
WEB956031,C104431,2023-04-27,4,4.3,Mobile,0,Direct
WEB956032,C104431,2026-04-23,8,6.2,Mobile,0,Social
WEB956033,C104431,2023-07-30,6,5.6,Desktop,0,Organic Search
WEB956034,C104431,2024-03-11,10,10.3,Desktop,0,Email
WEB956035,C104431,2025-03-10,7,4.6,Desktop,1,Direct
WEB956036,C104431,2023-01-05,5,4.5,Mobile,0,Social
WEB956037,C104431,2026-01-31,5,3.3,Desktop,0,Organic Search
WEB956038,C104432,2026-01-18,7,7.7,Desktop,0,Email
WEB956039,C104432,2025-06-29,6,8.9,Desktop,0,Organic Search
WEB956040,C104432,2026-01-29,13,11.6,Mobile,1,Paid Search
WEB956041,C104432,2024-10-06,9,18.5,Mobile,1,Social
WEB956042,C104432,2025-10-30,12,6.6,Mobile,0,Organic Search
WEB956043,C104432,2025-04-18,9,9.3,Mobile,1,Paid Search
WEB956044,C104432,2024-06-30,11,6.1,Mobile,0,Direct
WEB956045,C104432,2025-03-24,8,5.3,Tablet,0,Email
WEB956046,C104432,2024-12-26,7,13.2,Mobile,0,Direct
WEB956047,C104432,2025-11-25,7,10.5,Mobile,1,Paid Search
WEB956048,C104432,2026-06-08,13,11.4,Mobile,0,Paid Search
WEB956049,C104432,2026-05-09,12,9.9,Mobile,0,Direct
WEB956050,C104432,2025-08-30,13,7.4,Mobile,0,Direct
WEB956051,C104432,2025-08-16,13,9.2,Mobile,0,Paid Search
WEB956052,C104432,2024-12-20,9,9.1,Desktop,0,Email
WEB956053,C104432,2025-08-31,7,6.4,Mobile,0,Direct
WEB956054,C104433,2025-04-08,12,6.8,Desktop,0,Direct
WEB956055,C104433,2025-08-13,4,3.9,Desktop,0,Social
WEB956056,C104433,2025-02-25,12,9.6,Desktop,0,Paid Search
WEB956057,C104433,2026-02-11,5,3.5,Mobile,0,Organic Search
WEB956058,C104433,2025-08-10,6,8.8,Desktop,0,Organic Search
WEB956059,C104433,2026-05-27,3,3.0,Mobile,0,Paid Search
WEB956060,C104433,2025-12-04,4,3.2,Mobile,0,Organic Search
WEB956061,C104433,2026-06-07,4,6.5,Mobile,0,Organic Search
WEB956062,C104433,2026-02-13,5,12.2,Desktop,0,Social
WEB956063,C104433,2026-07-21,6,4.7,Mobile,0,Direct
WEB956064,C104433,2025-10-26,4,12.5,Mobile,0,Direct
WEB956065,C104433,2026-08-05,9,10.6,Mobile,0,Organic Search
WEB956066,C104433,2026-02-26,7,6.2,Tablet,0,Social
WEB956067,C104433,2025-11-03,7,4.4,Mobile,0,Organic Search
WEB956068,C104433,2026-08-04,3,3.9,Desktop,0,Direct
WEB956069,C104433,2025-08-13,8,4.9,Desktop,0,Email
WEB956070,C104434,2026-07-30,4,4.4,Desktop,0,Direct
WEB956071,C104434,2024-12-05,4,7.4,Desktop,0,Email
WEB956072,C104434,2025-11-15,4,2.9,Mobile,0,Direct
WEB956073,C104434,2023-02-06,11,8.5,Mobile,0,Paid Search
WEB956074,C104434,2023-10-24,10,12.4,Tablet,1,Social
WEB956075,C104434,2023-05-04,5,9.4,Mobile,0,Social
WEB956076,C104434,2025-04-12,5,3.5,Mobile,0,Paid Search
WEB956077,C104434,2024-08-12,6,3.7,Desktop,0,Email
WEB956078,C104434,2024-01-15,11,7.8,Mobile,0,Social
WEB956079,C104434,2023-02-02,6,5.7,Desktop,0,Direct
WEB956080,C104434,2026-01-05,11,12.3,Desktop,0,Direct
WEB956081,C104434,2025-01-22,8,7.8,Desktop,0,Email
WEB956082,C104434,2024-09-09,7,7.7,Mobile,0,Direct
WEB956083,C104434,2023-12-29,12,6.3,Desktop,0,Social
WEB956084,C104435,2024-12-18,5,7.2,Tablet,0,Organic Search
WEB956085,C104435,2026-06-22,4,13.7,Mobile,0,Email
WEB956086,C104435,2025-09-27,5,5.9,Desktop,0,Email
WEB956087,C104435,2025-05-16,7,8.4,Desktop,0,Direct
WEB956088,C104435,2024-11-01,10,11.6,Mobile,1,Social
WEB956089,C104435,2026-07-30,8,8.0,Mobile,1,Direct
WEB956090,C104435,2025-12-10,6,6.6,Tablet,0,Organic Search
WEB956091,C104435,2024-11-14,3,4.0,Mobile,0,Organic Search
WEB956092,C104435,2025-08-24,6,7.1,Desktop,0,Email
WEB956093,C104435,2024-10-08,8,6.2,Tablet,0,Organic Search
WEB956094,C104435,2025-12-17,5,4.5,Mobile,0,Direct
WEB956095,C104435,2026-06-13,4,10.1,Tablet,0,Organic Search
WEB956096,C104436,2026-05-13,7,9.9,Mobile,0,Organic Search
WEB956097,C104436,2025-12-01,10,13.8,Mobile,0,Organic Search
WEB956098,C104436,2025-05-08,13,8.9,Mobile,0,Organic Search
WEB956099,C104436,2025-01-15,4,6.5,Mobile,0,Paid Search
WEB956100,C104436,2025-12-16,6,14.0,Desktop,0,Direct
WEB956101,C104436,2025-10-05,11,9.0,Mobile,0,Social
WEB956102,C104436,2024-08-15,8,4.2,Mobile,0,Direct
WEB956103,C104436,2025-11-30,10,5.5,Mobile,0,Organic Search
WEB956104,C104436,2025-08-12,7,6.5,Tablet,0,Paid Search
WEB956105,C104436,2026-06-03,12,11.5,Mobile,0,Organic Search
WEB956106,C104436,2024-09-15,7,6.3,Desktop,0,Direct
WEB956107,C104436,2025-09-17,10,8.1,Mobile,0,Social
WEB956108,C104436,2024-05-27,14,9.9,Tablet,0,Organic Search
WEB956109,C104436,2025-08-07,7,7.7,Mobile,0,Organic Search
WEB956110,C104436,2025-01-18,11,6.1,Mobile,1,Direct
WEB956111,C104436,2025-12-24,7,12.6,Mobile,0,Organic Search
WEB956112,C104436,2025-05-04,9,5.4,Tablet,0,Organic Search
WEB956113,C104436,2024-12-20,12,7.9,Mobile,1,Paid Search
WEB956114,C104436,2025-12-12,9,6.3,Mobile,0,Direct
WEB956115,C104436,2025-11-04,3,5.5,Tablet,0,Paid Search
WEB956116,C104436,2024-09-30,4,10.5,Mobile,0,Direct
WEB956117,C104436,2025-07-21,7,5.3,Tablet,0,Organic Search
WEB956118,C104436,2025-01-18,6,6.6,Mobile,0,Direct
WEB956119,C104436,2024-10-19,8,6.5,Desktop,1,Paid Search
WEB956120,C104437,2023-02-19,1,1.9,Desktop,0,Direct
WEB956121,C104437,2024-01-20,8,7.9,Mobile,0,Direct
WEB956122,C104437,2022-08-12,8,7.9,Desktop,0,Organic Search
WEB956123,C104437,2025-06-21,8,6.4,Desktop,0,Paid Search
WEB956124,C104437,2022-03-26,6,3.3,Desktop,0,Paid Search
WEB956125,C104438,2026-05-15,4,2.3,Mobile,1,Organic Search
WEB956126,C104438,2026-02-23,4,11.1,Tablet,0,Organic Search
WEB956127,C104438,2026-02-24,4,5.7,Mobile,1,Direct
WEB956128,C104438,2026-05-10,4,6.4,Mobile,1,Organic Search
WEB956129,C104438,2026-05-08,6,6.5,Mobile,0,Email
WEB956130,C104439,2024-07-18,13,8.0,Mobile,0,Email
WEB956131,C104439,2025-01-21,15,8.5,Tablet,0,Organic Search
WEB956132,C104439,2024-03-12,10,8.1,Mobile,0,Organic Search
WEB956133,C104439,2025-08-31,5,5.2,Mobile,0,Email
WEB956134,C104439,2026-06-22,15,11.5,Desktop,0,Paid Search
WEB956135,C104439,2023-09-17,11,6.2,Desktop,0,Paid Search
WEB956136,C104439,2023-09-17,11,6.4,Mobile,0,Paid Search
WEB956137,C104439,2023-09-24,10,13.8,Desktop,0,Social
WEB956138,C104439,2026-03-12,10,6.2,Mobile,0,Direct
WEB956139,C104439,2025-04-21,14,11.5,Mobile,0,Direct
WEB956140,C104439,2024-08-25,12,9.3,Desktop,0,Social
WEB956141,C104439,2025-02-07,13,14.2,Mobile,0,Paid Search
WEB956142,C104439,2024-12-04,7,13.1,Mobile,0,Paid Search
WEB956143,C104439,2026-03-17,7,10.0,Mobile,1,Direct
WEB956144,C104439,2023-12-15,5,6.3,Desktop,0,Social
WEB956145,C104439,2025-09-01,6,7.5,Mobile,0,Organic Search
WEB956146,C104439,2024-04-20,12,8.4,Desktop,0,Email
WEB956147,C104440,2023-12-24,12,10.3,Desktop,0,Social
WEB956148,C104440,2025-08-11,13,13.2,Mobile,0,Organic Search
WEB956149,C104440,2025-09-11,3,4.8,Mobile,0,Paid Search
WEB956150,C104440,2025-08-17,4,6.2,Mobile,0,Direct
WEB956151,C104440,2023-11-18,14,7.5,Mobile,1,Organic Search
WEB956152,C104440,2026-06-20,8,5.8,Mobile,0,Organic Search
WEB956153,C104440,2025-03-07,9,9.5,Desktop,0,Paid Search
WEB956154,C104440,2026-03-05,14,7.4,Desktop,0,Email
WEB956155,C104440,2024-04-15,11,15.4,Mobile,0,Paid Search
WEB956156,C104440,2026-06-16,8,5.4,Mobile,1,Email
WEB956157,C104440,2024-07-11,10,7.7,Mobile,0,Organic Search
WEB956158,C104440,2023-06-28,9,7.8,Desktop,0,Organic Search
WEB956159,C104440,2026-07-14,11,10.0,Desktop,0,Paid Search
WEB956160,C104440,2023-01-19,7,5.2,Mobile,1,Organic Search
WEB956161,C104440,2023-04-03,13,11.3,Mobile,0,Direct
WEB956162,C104440,2024-11-22,8,5.5,Mobile,0,Organic Search
WEB956163,C104440,2022-10-03,14,17.9,Desktop,1,Direct
WEB956164,C104440,2024-06-19,12,8.9,Mobile,0,Paid Search
WEB956165,C104440,2024-12-08,8,14.9,Desktop,0,Organic Search
WEB956166,C104440,2026-01-28,13,8.7,Desktop,0,Social
WEB956167,C104440,2022-09-11,8,4.9,Mobile,0,Organic Search
WEB956168,C104441,2023-03-25,7,6.4,Mobile,0,Direct
WEB956169,C104441,2021-07-15,12,8.2,Desktop,0,Organic Search
WEB956170,C104441,2022-06-08,17,11.4,Mobile,0,Direct
WEB956171,C104441,2021-04-22,13,8.0,Tablet,0,Social
WEB956172,C104441,2021-11-11,6,9.3,Desktop,1,Social
WEB956173,C104441,2022-07-14,5,8.2,Mobile,0,Organic Search
WEB956174,C104441,2025-09-21,11,8.5,Mobile,0,Social
WEB956175,C104441,2025-01-21,9,6.0,Mobile,0,Direct
WEB956176,C104441,2024-06-09,15,12.4,Mobile,0,Direct
WEB956177,C104441,2023-06-16,10,7.3,Mobile,0,Social
WEB956178,C104441,2023-02-06,10,8.3,Mobile,0,Organic Search
WEB956179,C104441,2024-04-16,4,4.1,Mobile,1,Social
WEB956180,C104441,2025-01-11,13,13.9,Desktop,0,Paid Search
WEB956181,C104441,2025-03-17,12,10.3,Desktop,0,Organic Search
WEB956182,C104441,2022-04-14,3,1.7,Tablet,0,Paid Search
WEB956183,C104442,2024-06-11,3,5.1,Mobile,0,Organic Search
WEB956184,C104442,2023-10-02,5,4.1,Desktop,0,Organic Search
WEB956185,C104442,2023-11-10,4,7.9,Desktop,0,Organic Search
WEB956186,C104442,2025-07-11,4,7.6,Mobile,0,Direct
WEB956187,C104442,2023-12-31,5,9.0,Desktop,0,Direct
WEB956188,C104442,2024-02-08,5,5.7,Desktop,1,Organic Search
WEB956189,C104442,2024-03-14,2,1.4,Desktop,0,Organic Search
WEB956190,C104443,2025-08-14,5,6.3,Desktop,1,Email
WEB956191,C104443,2025-06-14,6,3.5,Desktop,0,Organic Search
WEB956192,C104443,2026-08-01,6,5.7,Mobile,0,Organic Search
WEB956193,C104443,2024-01-07,6,7.7,Mobile,0,Organic Search
WEB956194,C104443,2024-11-14,8,8.7,Desktop,1,Direct
WEB956195,C104443,2023-10-20,4,7.9,Mobile,0,Social
WEB956196,C104443,2026-05-03,4,4.2,Mobile,1,Paid Search
WEB956197,C104443,2025-09-09,5,6.4,Tablet,0,Paid Search
WEB956198,C104444,2025-12-15,3,4.6,Mobile,0,Organic Search
WEB956199,C104444,2026-05-20,5,7.0,Mobile,0,Social
WEB956200,C104444,2025-08-31,7,6.8,Mobile,0,Organic Search
WEB956201,C104444,2025-06-15,2,12.2,Desktop,1,Organic Search
WEB956202,C104444,2026-04-07,8,11.1,Mobile,0,Organic Search
WEB956203,C104444,2026-05-27,5,6.8,Mobile,0,Organic Search
WEB956204,C104445,2025-10-22,5,5.8,Mobile,0,Organic Search
WEB956205,C104445,2025-11-10,9,6.5,Tablet,0,Paid Search
WEB956206,C104445,2025-02-08,9,20.7,Mobile,0,Email
WEB956207,C104445,2025-06-06,3,2.1,Mobile,0,Direct
WEB956208,C104445,2024-07-16,8,6.9,Mobile,0,Direct
WEB956209,C104445,2024-04-17,6,6.8,Mobile,0,Organic Search
WEB956210,C104445,2025-09-13,7,11.2,Mobile,0,Organic Search
WEB956211,C104445,2025-04-02,6,6.9,Tablet,0,Paid Search
WEB956212,C104445,2023-07-15,5,4.7,Desktop,0,Paid Search
WEB956213,C104445,2023-11-28,8,12.2,Mobile,1,Direct
WEB956214,C104446,2023-09-30,11,8.5,Desktop,0,Organic Search
WEB956215,C104446,2025-09-07,9,11.2,Mobile,0,Paid Search
WEB956216,C104446,2025-02-21,9,7.0,Desktop,1,Organic Search
WEB956217,C104446,2026-03-23,9,6.3,Mobile,0,Direct
WEB956218,C104446,2026-01-22,13,16.9,Mobile,0,Organic Search
WEB956219,C104446,2022-02-04,8,11.5,Mobile,0,Social
WEB956220,C104446,2026-02-16,7,9.0,Mobile,0,Direct
WEB956221,C104446,2024-03-18,4,7.2,Mobile,0,Organic Search
WEB956222,C104446,2025-01-08,4,3.8,Desktop,0,Social
WEB956223,C104446,2024-09-08,7,5.7,Desktop,0,Social
WEB956224,C104446,2022-06-06,9,10.4,Mobile,0,Paid Search
WEB956225,C104446,2025-03-08,13,9.3,Desktop,0,Paid Search
WEB956226,C104446,2025-03-06,8,7.6,Desktop,0,Organic Search
WEB956227,C104446,2023-11-25,8,6.2,Desktop,1,Direct
WEB956228,C104446,2022-10-21,14,9.5,Mobile,0,Paid Search
WEB956229,C104447,2023-09-06,6,3.6,Desktop,1,Paid Search
WEB956230,C104447,2024-10-14,9,10.5,Mobile,0,Organic Search
WEB956231,C104447,2024-07-18,8,6.2,Mobile,0,Social
WEB956232,C104447,2024-08-18,9,6.4,Mobile,0,Paid Search
WEB956233,C104447,2023-09-10,5,8.9,Desktop,0,Direct
WEB956234,C104447,2023-09-21,5,3.7,Tablet,0,Direct
WEB956235,C104447,2023-08-19,10,7.2,Mobile,0,Organic Search
WEB956236,C104447,2023-11-25,7,16.6,Mobile,0,Organic Search
WEB956237,C104447,2024-10-13,10,8.0,Mobile,0,Direct
WEB956238,C104447,2025-10-09,8,8.7,Mobile,0,Direct
WEB956239,C104447,2024-08-22,9,8.6,Mobile,0,Social
WEB956240,C104448,2026-07-15,5,3.6,Desktop,0,Social
WEB956241,C104448,2026-06-13,6,8.9,Desktop,0,Email
WEB956242,C104448,2026-05-07,9,10.5,Desktop,0,Email
WEB956243,C104448,2026-06-18,6,5.4,Mobile,0,Organic Search
WEB956244,C104448,2026-08-02,5,4.0,Mobile,0,Organic Search
WEB956245,C104448,2026-05-12,7,9.3,Mobile,0,Direct
WEB956246,C104448,2026-07-23,7,5.0,Mobile,0,Email
WEB956247,C104448,2026-06-21,9,17.1,Mobile,0,Social
WEB956248,C104448,2026-05-31,8,5.8,Mobile,0,Paid Search
WEB956249,C104448,2026-06-25,15,12.9,Mobile,0,Paid Search
WEB956250,C104448,2026-04-28,4,4.0,Mobile,1,Organic Search
WEB956251,C104448,2026-07-27,11,6.9,Mobile,1,Social
WEB956252,C104448,2026-05-13,6,6.3,Mobile,0,Organic Search
WEB956253,C104448,2026-04-22,7,4.8,Mobile,0,Organic Search
WEB956254,C104448,2026-05-17,8,6.9,Desktop,1,Social
WEB956255,C104448,2026-04-28,6,7.9,Desktop,0,Organic Search
WEB956256,C104449,2026-04-30,6,9.9,Mobile,0,Organic Search
WEB956257,C104449,2026-05-23,4,5.2,Desktop,0,Direct
WEB956258,C104449,2026-04-26,4,6.5,Mobile,0,Direct
WEB956259,C104449,2026-07-13,9,6.7,Tablet,0,Paid Search
WEB956260,C104449,2026-05-27,7,6.6,Mobile,0,Organic Search
WEB956261,C104449,2026-05-19,3,2.5,Mobile,1,Paid Search
WEB956262,C104449,2026-05-24,4,2.6,Desktop,0,Direct
WEB956263,C104449,2026-03-25,4,3.7,Mobile,0,Organic Search
WEB956264,C104449,2026-08-11,7,6.9,Mobile,0,Organic Search
WEB956265,C104449,2026-06-20,3,7.6,Mobile,0,Organic Search
WEB956266,C104450,2026-02-18,7,5.7,Desktop,0,Email
WEB956267,C104450,2026-02-28,6,4.8,Mobile,0,Organic Search
WEB956268,C104450,2026-06-16,7,4.7,Desktop,0,Organic Search
WEB956269,C104450,2026-08-07,11,8.7,Mobile,1,Paid Search
WEB956270,C104450,2026-07-02,9,6.9,Tablet,1,Organic Search
WEB956271,C104450,2026-06-26,10,7.4,Mobile,0,Paid Search
WEB956272,C104450,2026-03-19,6,3.8,Mobile,0,Organic Search
WEB956273,C104450,2026-07-08,5,10.3,Desktop,1,Organic Search
WEB956274,C104450,2026-07-30,9,10.2,Desktop,0,Organic Search
WEB956275,C104450,2026-08-09,8,7.7,Mobile,0,Paid Search
WEB956276,C104450,2026-03-11,4,2.8,Mobile,1,Organic Search
WEB956277,C104451,2022-12-24,8,12.6,Mobile,0,Paid Search
WEB956278,C104451,2024-03-21,6,5.0,Mobile,0,Paid Search
WEB956279,C104451,2025-08-11,4,3.3,Tablet,0,Email
WEB956280,C104451,2024-05-28,6,13.2,Tablet,0,Social
WEB956281,C104451,2025-02-25,5,9.8,Mobile,0,Direct
WEB956282,C104451,2026-07-06,3,7.1,Desktop,0,Social
WEB956283,C104451,2023-05-13,6,7.6,Tablet,0,Paid Search
WEB956284,C104451,2024-06-16,8,5.4,Mobile,0,Organic Search
WEB956285,C104452,2025-12-18,7,6.1,Desktop,0,Direct
WEB956286,C104452,2026-08-07,8,7.1,Mobile,0,Direct
WEB956287,C104452,2026-02-19,9,7.9,Desktop,0,Paid Search
WEB956288,C104452,2026-06-30,9,13.4,Tablet,0,Direct
WEB956289,C104452,2026-08-10,7,4.9,Mobile,0,Paid Search
WEB956290,C104452,2025-11-28,7,4.5,Tablet,0,Organic Search
WEB956291,C104452,2026-04-12,15,10.5,Mobile,0,Organic Search
WEB956292,C104452,2025-07-15,14,12.1,Mobile,0,Email
WEB956293,C104452,2026-06-25,13,9.7,Desktop,0,Direct
WEB956294,C104452,2026-05-30,12,12.6,Mobile,1,Organic Search
WEB956295,C104452,2026-02-17,6,5.3,Desktop,0,Direct
WEB956296,C104452,2025-06-13,9,12.5,Desktop,1,Direct
WEB956297,C104452,2025-05-13,9,10.7,Mobile,0,Paid Search
WEB956298,C104452,2026-06-01,10,10.2,Desktop,1,Paid Search
WEB956299,C104452,2025-01-14,13,10.3,Mobile,0,Organic Search
WEB956300,C104452,2026-01-13,3,7.3,Mobile,0,Organic Search
WEB956301,C104452,2026-04-20,11,6.9,Mobile,1,Direct
WEB956302,C104452,2025-06-21,11,10.3,Desktop,0,Organic Search
WEB956303,C104452,2025-05-15,4,2.6,Desktop,0,Paid Search
WEB956304,C104452,2026-03-15,13,12.4,Mobile,1,Organic Search
WEB956305,C104453,2024-10-08,10,7.0,Mobile,0,Paid Search
WEB956306,C104453,2023-11-27,4,12.6,Mobile,0,Organic Search
WEB956307,C104453,2023-05-15,7,11.8,Desktop,1,Email
WEB956308,C104453,2022-07-23,6,5.8,Mobile,0,Paid Search
WEB956309,C104453,2026-03-30,5,7.7,Mobile,1,Direct
WEB956310,C104453,2024-01-02,10,8.3,Mobile,0,Paid Search
WEB956311,C104453,2023-09-20,10,6.4,Mobile,0,Social
WEB956312,C104453,2023-12-07,8,10.8,Desktop,0,Social
WEB956313,C104453,2024-12-31,6,12.0,Mobile,0,Direct
WEB956314,C104453,2025-11-07,6,5.1,Mobile,0,Organic Search
WEB956315,C104453,2024-12-11,14,13.4,Desktop,0,Social
